,car_titlem,car_price,car_description,car_location
1359,Hyundai Sonata,4 500 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 170 590 км, серебристый, металлик, Машина Находятся В Городе Уральск Hyu...",Атырау
1360,Hyundai Sonata,3 900 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП типтроник, 127 136 км, черный, металлик, литые диски, тонировка, ветровики, ксенон,...",Жезказган
1361,Hyundai Sonata,8 100 000 ₸,"Срочно, торгновая
2019 г., седан, 2 л, бензин, КПП автомат, 10 100 км, белый, металлик, Hyndai Sonata-2019 года. Родной пробег 100% родн...",Тараз
1362,Hyundai Sonata,7 000 000 ₸,"2016 г., седан, 2 л, бензин, КПП автомат, 54 699 км, серебристый, литые диски, тонировка, ксенон, линзованная оптика,...",Шымкент
1363,Hyundai Sonata,4 500 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 150 000 км, серебристый, металлик, Климат-контроль, круиз-контроль, датч...",Нур-Султан (Астана)
1364,Hyundai Sonata,6 400 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 63 000 км, черный, металлик, литые диски, тонировка, спойлер, ветровики, к...",Алматы
1365,Hyundai Sonata,6 700 000 ₸,"2017 г., седан, 2.4 л, бензин, КПП автомат, 40 000 км, черный, велюр, MP3, USB, DVD, bluetooth, бесключевой доступ, по...",Уральск
1366,Hyundai Sonata,4 200 000 ₸,"2012 г., седан, 2 л, газ-бензин, КПП вариатор, белый, металлик, фаркоп, литые диски, тонировка, ветровики, рейлинги, к...",Кульсары
1367,Hyundai Sonata,3 400 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 156 105 км, белый, хрустальная оптика, линзованная оптика, обогрев зеркал,...",Уральск
1368,Hyundai Sonata,4 750 000 ₸,"2015 г., седан, 2.4 л, бензин, КПП автомат, 128 988 км, черный, металлик, литые диски, тонировка, линзованная оптика,...",Нур-Султан (Астана)
1369,Hyundai Sonata,3 800 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП автомат, серый, Срочно. ТОРГ. Машина В Отличном Состоянии",Актау
1370,Hyundai Sonata,3 600 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП типтроник, 112 000 км, черный, люк, багажник, кожа, MP3, встроенный телефон, CD, US...",Атырау
1371,Hyundai Sonata,4 000 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 141 620 км, серебристый, литые диски, панорамная крыша, тонировка, люк, об...",Актобе
1372,Hyundai Sonata,4 000 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, 128 747 км, серый, литые диски, панорамная крыша, люк, обвес, ветровики, р...",Актобе
1373,Hyundai Sonata,5 100 000 ₸,"2013 г., седан, 2 л, бензин, КПП автомат, 120 000 км, серебристый, литые диски, тонировка, хрустальная оптика, противо...",Уральск
1374,Hyundai Sonata,4 400 000 ₸,"На заказСрочно, торг
2012 г., седан, 2 л, газ, КПП автомат, черный, металлик, литые диски, обвес, ветровики, тонировка, рейлинги, фаркоп, о...",Талдыкорган
1375,Hyundai Sonata,3 800 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП типтроник, 225 307 км, серебристый, металлик, литые диски, панорамная крыша, тониро...",Павлодар
1376,Hyundai Sonata,7 600 000 ₸,"Срочно, торг
2016 г., седан, 2.4 л, бензин, КПП автомат, 57 000 км, черный, литые диски, панорамная крыша, тонировка, люк, ксенон,...",Караганда
1377,Hyundai Sonata,3 300 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП автомат, серебристый, металлик, литые диски, тонировка, багажник, противотуманки, к...",Нур-Султан (Астана)
1378,Hyundai Sonata,5 300 000 ₸,"На заказ
2012 г., седан, 2 л, бензин, КПП автомат, 40 000 км, синий, металлик, люк, литые диски, ветровики, панорамная крыша, т...",Нур-Султан (Астана)
1379,Hyundai Sonata,4 500 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 170 590 км, серебристый, металлик, Машина Находятся В Городе Уральск Hyu...",Атырау
1380,Hyundai Sonata,3 900 000 ₸,"2012 г., седан, 2.4 л, бензин, КПП типтроник, 127 136 км, черный, металлик, литые диски, тонировка, ветровики, ксенон,...",Жезказган
1381,Hyundai Sonata,8 100 000 ₸,"Срочно, торгновая
2019 г., седан, 2 л, бензин, КПП автомат, 10 100 км, белый, металлик, Hyndai Sonata-2019 года. Родной пробег 100% родн...",Тараз
1382,Hyundai Sonata,7 000 000 ₸,"2016 г., седан, 2 л, бензин, КПП автомат, 54 699 км, серебристый, литые диски, тонировка, ксенон, линзованная оптика,...",Шымкент
1383,Hyundai Sonata,4 500 000 ₸,"2013 г., седан, 2.4 л, бензин, КПП типтроник, 150 000 км, серебристый, металлик, Климат-контроль, круиз-контроль, датч...",Нур-Султан (Астана)
1384,Hyundai Sonata,6 400 000 ₸,"2016 г., седан, 2.4 л, бензин, КПП автомат, 63 000 км, черный, металлик, литые диски, тонировка, спойлер, ветровики, к...",Алматы
1385,Hyundai Sonata,6 700 000 ₸,"2017 г., седан, 2.4 л, бензин, КПП автомат, 40 000 км, черный, велюр, MP3, USB, DVD, bluetooth, бесключевой доступ, по...",Уральск
